date_time,open,high,low,close,CCI
2014-05-23 10:15,22999.81,23005.06,22960.31,22979.43,97.20061555480075
2014-05-23 11:15,22980.7,22980.92,22930.46,22936.32,71.45189883496396
2014-05-23 12:15,22934.03,22945.87,22927.38,22943.91,60.12797670589519
2014-05-23 13:15,22943.91,23000.01,22937.33,22966.68,75.17601598683632
2014-05-23 14:15,22964.82,22997.37,22956.37,22980.88,76.53033551795664
2014-05-23 15:15,22981.19,22986.63,22939.45,22965.86,60.372076715709234
2014-05-26 09:15,23055.47,23086.98,23010.97,23054.12,123.44765591950308
2014-05-26 10:15,23050.53,23067.79,22979.67,22985.09,85.87702098901252
2014-05-26 11:15,22985.33,22986.17,22898.78,22950.39,25.493888054112077
2014-05-26 12:15,22942.31,22965.15,22942.31,22955.02,31.51192508675432
2014-05-26 13:15,22953.23,22960.35,22930.06,22953.77,23.91474524312482
2014-05-26 14:15,22953.32,22971.11,22930.24,22967.14,29.32709804209864
2014-05-26 15:15,22966.98,23004.23,22953.93,22963.18,43.94139242235809
2014-05-27 09:15,22953.12,22984.46,22886.46,22962.47,10.820917326876874
2014-05-27 10:15,22964.3,22970.11,22893.06,22928.74,-8.974358289756339
2014-05-27 11:15,22926.28,22948.77,22911.72,22917.53,-24.270126851773565
2014-05-27 12:15,22916.22,22932.02,22902.03,22917.21,-44.743043973683505
2014-05-27 13:15,22917.07,22954.29,22903.7,22919.45,-41.139179919242046
2014-05-27 14:15,22922.33,22945.62,22901.17,22931.45,-51.41458412082111
2014-05-27 15:15,22926.7,22960.95,22914.55,22944.3,-33.60590081900868
2014-05-28 09:15,23023.82,23023.82,22949.86,22966.1,42.72529775210026
2014-05-28 10:15,22970.06,23095.22,22956.6,23046.74,161.81095651425858
2014-05-28 11:15,23054.94,23158.6,23050.98,23133.99,298.30906344250377
2014-05-28 12:15,23121.37,23204.94,23114.05,23168.39,325.86163789612885
2014-05-28 13:15,23168.39,23177.64,23130.36,23130.92,248.63300177849322
2014-05-28 14:15,23132.07,23147.7,23093.75,23102.84,175.3795225231382
2014-05-28 15:15,23101.56,23127.43,23070.99,23080.03,127.66329604850989
2014-05-29 09:15,23103.31,23171.5,23095.82,23171.5,165.16073057069835
2014-05-29 10:15,23166.49,23209.26,23139.39,23203.83,176.38278594967574
2014-05-29 11:15,23203.52,23203.52,23149.79,23186.78,150.70967567152815
2014-05-29 12:15,23173.03,23181.39,23145.85,23169.51,123.04260386136396
2014-05-29 13:15,23163.67,23174.97,23068.61,23101.9,75.1027590854587
2014-05-29 14:15,23099.14,23119.29,23015.57,23040.09,26.852753275803444
2014-05-29 15:15,23034.36,23048.29,22968.1,23010.14,-14.415746254003222
2014-05-30 09:15,23074.79,23178.6,23074.79,23108.85,71.75879311092241
2014-05-30 10:15,23109.23,23122.73,22993.71,23074.54,23.654718041644585
2014-05-30 11:15,23076.05,23079.19,23057.78,23062.25,25.286390194914105
2014-05-30 12:15,23067.12,23160.8,23055.12,23149.15,65.22290779223655
2014-05-30 13:15,23148.52,23171.82,23038.99,23048.38,34.52525100994961
2014-05-30 14:15,23048.06,23074.11,23029.84,23043.68,2.1776961006490727
2014-05-30 15:15,23040.1,23134.69,23040.1,23081.65,29.7019126977652
2014-06-03 09:15,23327.51,23327.51,23134.34,23197.31,136.92723573350517
2014-06-03 10:15,23195.79,23257.72,23190.37,23250.38,137.85408402655978
2014-06-03 11:15,23250.01,23250.71,23223.25,23243.77,134.58864030421412
2014-06-03 12:15,23236.86,23236.86,23191.62,23209.15,107.18136015872082
2014-06-03 13:15,23208.42,23259.76,23198.62,23214.52,111.38253607753762
2014-06-03 14:15,23216.33,23256.18,23212.84,23231.2,114.51371196678639
2014-06-03 15:15,23231.2,23298.96,23219.48,23291.04,141.2348367306412
2014-06-04 09:15,23284.17,23284.17,23154.94,23191.0,79.41937082124984
2014-06-04 10:15,23191.0,23191.0,23130.74,23147.64,21.35725060562584
2014-06-04 11:15,23150.33,23178.66,23144.48,23161.43,21.98593083474289
2014-06-04 12:15,23164.97,23164.97,23123.25,23128.23,-8.954548117657273
2014-06-04 13:15,23127.89,23161.8,23110.85,23151.53,-6.986372526725497
2014-06-04 14:15,23146.76,23156.67,23118.73,23132.82,-12.6305190851852
2014-06-04 15:15,23137.53,23164.89,23123.63,23151.71,0.8361586680294969
2014-06-05 09:15,23142.66,23178.08,23052.43,23136.49,-30.468169258013944
2014-06-05 10:15,23136.27,23158.53,23077.77,23091.25,-48.314479533263864
2014-06-05 11:15,23093.2,23116.1,23089.11,23101.95,-53.74918425992437
2014-06-05 12:15,23103.67,23110.06,23094.93,23107.22,-48.55669881624778
2014-06-05 13:15,23104.92,23114.68,23073.82,23096.58,-56.48064041988599
2014-06-05 14:15,23093.87,23152.56,23087.15,23116.54,-24.867968076333955
2014-06-05 15:15,23116.54,23133.44,23094.09,23109.66,-32.76132977452415
2014-06-06 09:15,23231.32,23231.32,23139.45,23176.96,51.48083760127394
2014-06-06 10:15,23177.14,23187.49,23155.2,23174.99,33.34728397511604
2014-06-06 11:15,23179.34,23181.81,23016.35,23051.07,-84.04010566744037
2014-06-06 12:15,23048.99,23068.01,23033.57,23040.05,-129.54119495005858
2014-06-06 13:15,23040.5,23084.27,23030.12,23053.27,-117.01142274246912
2014-06-06 14:15,23052.82,23133.91,23030.03,23048.21,-92.80734330655753
2014-06-06 15:15,23048.78,23064.63,22950.67,22951.0,-182.5339062913818
2014-06-09 09:15,23086.94,23139.59,23053.38,23111.92,-50.499991350309145
2014-06-09 10:15,23111.69,23159.6,23094.74,23131.82,-19.252581557793015
2014-06-09 11:15,23131.82,23137.54,23106.42,23114.33,-28.01069418225304
2014-06-09 12:15,23109.33,23122.09,23103.49,23116.84,-31.553692290542124
2014-06-09 13:15,23117.77,23128.91,23077.39,23089.25,-49.83281413797897
2014-06-09 14:15,23088.94,23103.71,23072.6,23098.48,-56.79742686609184
2014-06-09 15:15,23100.92,23127.13,23088.92,23117.47,-22.051277983764688
2014-06-10 09:15,23206.2,23206.2,23061.25,23097.22,2.1741388131948636
2014-06-10 10:15,23097.56,23200.1,23095.39,23189.28,96.01052044773525
2014-06-10 11:15,23189.6,23220.86,23179.16,23208.53,186.42658215697725
2014-06-10 12:15,23202.49,23202.49,23178.71,23189.28,151.0786800561039
2014-06-10 13:15,23189.07,23360.25,23186.8,23337.52,312.32825958198066
2014-06-10 14:15,23337.89,23346.2,23291.94,23293.58,276.16829438171345
2014-06-10 15:15,23292.88,23328.1,23277.25,23315.74,225.1744140811174
2014-06-11 09:15,23281.14,23281.14,23168.14,23219.3,104.43902373647924
2014-06-11 10:15,23219.65,23233.05,23188.44,23229.31,89.42039318775323
2014-06-11 11:15,23232.25,23241.92,23217.06,23238.88,97.19000031924122
2014-06-11 12:15,23229.19,23240.02,23222.15,23230.69,87.27740076587844
2014-06-11 13:15,23226.06,23257.46,23223.93,23243.34,90.20209831196304
2014-06-11 14:15,23245.08,23272.06,23238.52,23259.25,96.79031928857225
2014-06-11 15:15,23260.16,23270.27,23230.92,23257.29,86.59547806738023
2014-06-12 09:15,23127.82,23180.04,23065.5,23153.32,-27.49384330315921
2014-06-12 10:15,23150.95,23163.61,23136.81,23146.23,-13.69792260725936
2014-06-12 11:15,23146.77,23230.51,23143.48,23226.21,34.98894994868223
2014-06-12 12:15,23218.53,23237.76,23213.97,23219.17,54.547349728010275
2014-06-12 13:15,23220.55,23235.74,23159.71,23180.77,22.206929809981684
2014-06-12 14:15,23181.19,23182.93,23152.65,23176.34,-2.4709083908284635
2014-06-12 15:15,23180.54,23188.85,23146.47,23175.02,-7.321712771335108
2014-06-13 09:15,23099.87,23234.92,23099.87,23203.62,-1.1787824281721007
2014-06-13 10:15,23206.52,23270.9,23201.85,23254.05,67.09054495404028
2014-06-13 11:15,23252.34,23334.93,23243.34,23316.31,128.14529825658786
2014-06-13 12:15,23314.81,23393.8,23314.07,23376.39,186.77801978641472
2014-06-13 13:15,23376.53,23397.77,23319.91,23334.67,159.12489615067804
2014-06-13 14:15,23332.3,23354.69,23322.54,23325.89,131.00250815151819
2014-06-13 15:15,23325.13,23331.64,23291.01,23319.17,101.52891446846235
2014-06-16 09:15,23299.04,23319.41,23232.56,23311.47,66.68979618839289
2014-06-16 10:15,23311.47,23321.49,23273.02,23316.47,79.75450619567492
2014-06-16 11:15,23315.82,23322.42,23289.78,23304.6,76.45277222616596
2014-06-16 12:15,23292.52,23302.63,23284.26,23300.68,59.486507280209615
2014-06-16 13:15,23300.96,23340.42,23300.96,23315.33,82.6102488753761
2014-06-16 14:15,23312.89,23327.85,23275.81,23284.32,50.1276441710457
2014-06-16 15:15,23283.39,23316.61,23274.93,23300.67,51.72391730037705
2014-06-17 09:15,23237.63,23242.69,23159.55,23220.52,-58.04222081973425
2014-06-17 10:15,23218.67,23238.42,23197.01,23214.43,-43.34328437242311
2014-06-17 11:15,23217.57,23222.36,23127.02,23170.29,-94.5659244307094
2014-06-17 12:15,23171.66,23191.93,23166.06,23177.14,-84.55730166381848
2014-06-17 13:15,23174.56,23209.66,23167.78,23185.91,-69.36909603032294
2014-06-17 14:15,23186.05,23210.35,23158.3,23193.38,-66.53096260342856
2014-06-17 15:15,23193.5,23205.3,23176.3,23203.59,-54.303741966407486
2014-06-18 09:15,23128.22,23207.73,23128.22,23184.36,-73.75993605397478
2014-06-18 10:15,23184.36,23226.89,23180.16,23198.28,-40.001172249169656
2014-06-18 11:15,23198.91,23209.07,23162.01,23192.79,-58.74276101231158
2014-06-18 12:15,23190.7,23197.61,23179.51,23186.09,-61.623520581456184
2014-06-18 13:15,23186.09,23220.72,23177.81,23209.26,-44.68190026025805
2014-06-18 14:15,23207.48,23299.36,23189.03,23216.8,-7.768152505474346
2014-06-18 15:15,23216.02,23221.17,23166.16,23181.72,-60.17481375237294
2014-06-19 09:15,23264.92,23300.31,23184.45,23210.76,-14.16750874915307
2014-06-19 10:15,23211.07,23237.67,23201.65,23214.82,-33.268050054282824
2014-06-19 11:15,23217.09,23257.24,23208.32,23250.56,-10.79324203571222
2014-06-19 12:15,23240.62,23258.49,23233.26,23238.33,-4.9982158203633595
2014-06-19 13:15,23236.06,23248.64,23188.92,23196.13,-42.74497560648951
2014-06-19 14:15,23197.32,23212.15,23122.75,23145.77,-105.65593301354654
2014-06-19 15:15,23145.26,23180.51,23131.47,23167.73,-102.87364870373462
2014-06-20 09:15,23199.18,23227.92,23157.86,23209.78,-43.83861232129451
2014-06-20 10:15,23210.0,23285.52,23196.75,23237.76,25.98173642469811
2014-06-20 11:15,23240.02,23246.51,23213.48,23218.86,7.006646615125952
2014-06-20 12:15,23218.33,23233.3,23203.56,23207.35,-8.963400756712325
2014-06-20 13:15,23208.61,23248.58,23204.7,23214.79,13.100207122117231
2014-06-20 14:15,23214.79,23238.1,23204.95,23210.08,8.81808921019975
2014-06-20 15:15,23207.94,23223.84,23185.29,23194.06,-24.41111425791597
2014-06-23 09:15,23165.26,23393.81,23165.26,23288.91,201.95208572718627
2014-06-23 10:15,23288.58,23331.98,23268.68,23280.57,234.19879829947385
2014-06-23 11:15,23280.57,23289.38,23250.2,23262.39,143.9259451480629
2014-06-23 12:15,23257.56,23263.13,23244.44,23250.82,98.47296293655495
2014-06-23 13:15,23250.82,23274.39,23126.0,23126.0,-91.8503621021202
2014-06-23 14:15,23125.83,23137.92,22808.42,22872.27,-506.19123038003215
2014-06-23 15:15,22873.39,22873.39,22802.1,22804.81,-494.8028948410639
2014-06-24 09:15,22915.92,22934.48,22841.58,22842.66,-319.6734485821623
2014-06-24 10:15,22843.24,22881.84,22832.91,22853.25,-260.1914945872493
2014-06-24 11:15,22850.47,22889.12,22842.48,22884.8,-200.68171904368717
2014-06-24 12:15,22892.59,22915.05,22888.85,22902.29,-152.10439315390917
2014-06-24 13:15,22903.12,22946.1,22871.2,22902.14,-129.51909982556424
2014-06-24 14:15,22902.35,22918.41,22881.67,22902.19,-116.82784802535335
2014-06-24 15:15,22899.93,22914.59,22880.64,22880.64,-108.02750300428916
2014-06-25 09:15,22935.06,22938.7,22864.74,22933.83,-89.0838446745836
2014-06-25 10:15,22934.61,22935.01,22891.77,22911.37,-81.28311036895555
2014-06-25 11:15,22911.37,22922.32,22889.71,22905.11,-77.43729221137374
2014-06-25 12:15,22904.3,22911.32,22887.97,22892.22,-74.82790868141853
2014-06-25 13:15,22892.22,22919.65,22829.29,22847.47,-81.35936456718977
2014-06-25 14:15,22846.6,22895.05,22841.25,22867.89,-74.92175367870186
2014-06-25 15:15,22865.13,22891.4,22845.37,22866.7,-70.31617451210323
2014-06-26 09:15,22947.84,23076.64,22926.04,23076.52,-5.257514023933565
2014-06-26 10:15,23077.33,23101.46,23039.68,23069.09,14.143100754986193
2014-06-26 11:15,23069.09,23092.7,23069.09,23079.27,20.664970716114752
2014-06-26 12:15,23074.48,23087.21,23059.61,23059.61,18.944992775621845
2014-06-26 13:15,23059.92,23084.91,23058.39,23075.96,24.040591357386123
2014-06-26 14:15,23074.13,23156.34,23064.67,23137.61,48.309080622920256
2014-06-26 15:15,23135.14,23203.48,23118.85,23197.83,75.74419169683937
2014-06-27 09:15,23188.48,23272.1,23184.08,23215.16,99.847746852903
2014-06-27 10:15,23212.75,23232.05,23111.03,23136.42,70.3977497520557
2014-06-27 11:15,23123.83,23166.66,23114.84,23155.86,68.20001092485005
2014-06-27 12:15,23151.78,23194.11,23144.34,23194.11,88.99977930473143
2014-06-27 13:15,23186.72,23223.95,23155.32,23201.09,100.676110333824
2014-06-27 14:15,23192.65,23197.85,23160.91,23197.64,99.51997369838519
2014-06-27 15:15,23196.36,23231.96,23182.64,23221.52,112.11178706370546
2014-06-30 09:15,23273.19,23346.23,23230.88,23305.65,141.35432235302713
2014-06-30 10:15,23305.21,23314.43,23265.83,23289.1,129.17872604718832
2014-06-30 11:15,23289.41,23293.86,23266.89,23276.55,115.27452518159619
2014-06-30 12:15,23273.66,23283.02,23252.2,23262.05,102.55840554308098
2014-06-30 13:15,23262.05,23285.19,23153.94,23193.08,71.58539307875542
2014-06-30 14:15,23192.92,23198.07,22960.08,23091.19,4.105439725295556
2014-06-30 15:15,23091.84,23213.44,23089.42,23190.72,43.89136573717653
2014-07-02 09:15,23326.53,23460.27,23293.82,23431.3,156.49750831379166
2014-07-02 10:15,23434.51,23472.24,23385.9,23409.97,159.91904180332148
2014-07-02 11:15,23409.69,23436.54,23402.18,23414.64,147.57242544093057
2014-07-02 12:15,23408.43,23436.21,23392.36,23432.83,141.09967449224555
2014-07-02 13:15,23435.17,23485.68,23413.92,23462.84,150.04197758456354
2014-07-02 14:15,23466.91,23497.64,23449.45,23475.64,149.78926992838615
2014-07-02 15:15,23480.37,23576.35,23465.98,23549.62,165.38928603766067
2014-07-03 09:15,23553.6,23591.47,23482.9,23541.46,154.23809089877528
2014-07-03 10:15,23540.41,23584.36,23529.97,23548.55,148.86937603891676
2014-07-03 11:15,23552.38,23562.48,23524.86,23526.06,128.8320532274525
2014-07-03 12:15,23525.92,23531.97,23493.8,23504.35,106.03717763980771
2014-07-03 13:15,23506.95,23553.35,23502.07,23519.92,103.59154865974587
2014-07-03 14:15,23519.38,23536.34,23507.76,23522.88,94.23978048147373
2014-07-03 15:15,23525.16,23540.71,23510.66,23531.44,89.79895936555673
2014-07-04 09:15,23609.32,23626.14,23569.24,23585.83,111.90602160734431
2014-07-04 10:15,23582.97,23585.7,23520.16,23525.61,83.50753652661191
2014-07-04 11:15,23524.96,23554.97,23516.74,23535.84,75.17361181110022
2014-07-04 12:15,23538.84,23553.81,23535.6,23552.63,76.53738690459227
2014-07-04 13:15,23552.63,23581.34,23546.06,23558.87,80.07484931786334
2014-07-04 14:15,23559.0,23574.31,23508.27,23514.88,62.535914137081576
2014-07-04 15:15,23515.32,23549.06,23512.92,23546.36,61.59776332032498
2014-07-07 09:15,23581.4,23592.38,23517.01,23529.75,63.8513460493964
2014-07-07 10:15,23529.12,23529.25,23435.37,23455.05,18.56482036814518
2014-07-07 11:15,23452.57,23518.48,23435.24,23494.96,21.78838109458133
2014-07-07 12:15,23487.88,23509.56,23487.72,23500.6,29.70834180026818
2014-07-07 13:15,23500.6,23554.84,23485.27,23534.67,44.95132145872622
2014-07-07 14:15,23534.23,23545.77,23514.47,23534.16,47.764243219175974
2014-07-07 15:15,23531.26,23552.47,23506.73,23540.92,46.87077968909807
2014-07-08 09:15,23555.31,23555.66,23455.13,23466.02,-6.953616425005126
2014-07-08 10:15,23466.41,23495.83,23460.3,23495.83,-42.30889360844365
2014-07-08 11:15,23496.81,23532.26,23494.68,23509.77,-0.011913697129505121
2014-07-08 12:15,23505.53,23511.26,23494.15,23509.35,-22.151440532071685
2014-07-08 13:15,23509.99,23529.82,23492.18,23521.94,-8.99908682554534
2014-07-08 14:15,23520.64,23538.88,23503.32,23509.09,-12.821548980778438
2014-07-08 15:15,23506.46,23550.55,23484.96,23541.38,6.075902455221265
2014-07-09 09:15,23408.05,23408.05,23208.35,23236.68,-558.5443223308896
2014-07-09 10:15,23236.31,23276.15,23216.1,23253.05,-436.19453049560155
2014-07-09 11:15,23253.08,23256.31,23224.6,23248.43,-327.35531117136486
2014-07-09 12:15,23242.98,23257.76,23238.62,23250.83,-251.21806360728277
2014-07-09 13:15,23250.03,23265.64,23172.94,23203.46,-228.64171953645965
2014-07-09 14:15,23205.9,23210.35,23145.32,23163.03,-211.75591325032508
2014-07-09 15:15,23168.43,23184.6,23126.68,23176.07,-181.8138722751581
2014-07-10 09:15,23281.45,23281.45,23182.06,23223.25,-122.99283522331099
2014-07-10 10:15,23223.25,23261.91,23209.15,23258.57,-102.62891954434262
2014-07-10 11:15,23258.59,23263.19,23239.86,23239.86,-90.59196399072607
2014-07-10 12:15,23248.66,23260.9,23245.04,23256.35,-79.68868050306698
2014-07-10 13:15,23254.64,23273.66,23224.59,23241.51,-76.66066390479392
2014-07-10 14:15,23241.51,23259.64,23217.58,23228.09,-75.94710562744868
2014-07-10 15:15,23227.65,23244.11,23198.88,23238.99,-73.97413208398915
2014-07-11 09:15,23155.69,23307.34,23153.43,23299.44,-57.37561482783378
2014-07-11 10:15,23299.7,23307.54,23245.63,23255.77,-46.178351389097216
2014-07-11 11:15,23256.55,23270.7,23222.48,23230.63,-56.463270367517346
2014-07-11 12:15,23226.41,23227.15,23147.26,23154.71,-84.05627357479446
2014-07-11 13:15,23154.37,23188.14,23148.58,23169.32,-83.65457603404329
2014-07-11 14:15,23169.54,23189.99,23146.99,23181.44,-78.29994798293704
2014-07-11 15:15,23181.44,23253.27,23179.69,23233.45,-50.172851579164494
2014-07-14 09:15,23310.16,23459.48,23273.41,23419.46,44.991909896152514
2014-07-14 10:15,23418.07,23418.33,23298.91,23340.43,32.37837436487445
2014-07-14 11:15,23342.85,23349.02,23303.47,23320.83,19.51590835518834
2014-07-14 12:15,23325.52,23388.98,23320.69,23367.96,49.22037063618303
2014-07-14 13:15,23367.96,23380.89,23299.44,23319.74,38.174048813905756
2014-07-14 14:15,23319.53,23348.39,23306.73,23340.78,46.022353260491826
2014-07-14 15:15,23339.48,23355.25,23319.2,23346.67,65.39757964857085
2014-07-15 09:15,23482.84,23496.57,23425.75,23443.38,188.91546857312264
2014-07-15 10:15,23443.17,23470.67,23437.65,23455.3,200.45636651195198
2014-07-15 11:15,23455.64,23473.61,23446.98,23462.24,178.23677463318504
2014-07-15 12:15,23465.64,23472.52,23453.63,23455.3,155.03000057901937
2014-07-15 13:15,23457.73,23461.62,23398.25,23416.36,112.28921293548868
2014-07-15 14:15,23413.78,23453.56,23403.99,23450.84,109.99426693208538
2014-07-15 15:15,23450.33,23467.21,23434.59,23459.96,113.4928001681306
2014-07-16 09:15,23490.43,23562.32,23452.11,23504.81,140.77725155527907
2014-07-16 10:15,23502.28,23519.67,23430.14,23451.14,105.19622796229886
2014-07-16 11:15,23453.56,23489.52,23453.28,23479.79,102.99664748927417
2014-07-16 12:15,23483.13,23488.57,23475.39,23484.33,101.22091134652901
2014-07-16 13:15,23480.84,23494.72,23456.91,23483.24,91.11091123528875
2014-07-16 14:15,23482.85,23521.86,23472.02,23512.48,100.22331418448597
2014-07-16 15:15,23512.14,23530.62,23501.16,23523.28,103.50548657028706
2014-07-17 09:15,23583.35,23583.35,23490.86,23551.48,111.57319104219286
2014-07-17 10:15,23549.38,23573.89,23474.25,23484.52,85.79626319326475
2014-07-17 11:15,23487.92,23498.62,23455.94,23468.21,57.15656398756986
2014-07-17 12:15,23472.93,23472.98,23421.99,23431.44,31.83475246423826
2014-07-17 13:15,23433.68,23493.51,23428.24,23465.66,43.68793410431181
2014-07-17 14:15,23468.21,23495.26,23451.8,23473.9,49.65674730472258
2014-07-17 15:15,23477.61,23529.4,23467.1,23520.87,77.09637263826669
2014-07-18 09:15,23316.46,23369.64,23240.61,23362.19,-116.94628890948276
2014-07-18 10:15,23362.69,23460.13,23362.46,23442.62,-21.339717943161936
2014-07-18 11:15,23442.62,23445.11,23407.15,23415.99,-22.378320994266595
2014-07-18 12:15,23424.82,23431.45,23412.59,23429.47,-24.67974658123992
2014-07-18 13:15,23429.82,23454.5,23387.05,23409.55,-42.58830328105428
2014-07-18 14:15,23409.35,23429.26,23385.23,23390.46,-70.50517497497508
2014-07-18 15:15,23390.93,23455.57,23386.92,23454.79,-30.43876625834148
2014-07-21 09:15,23484.53,23498.35,23434.55,23468.38,24.301545674883894
2014-07-21 10:15,23467.07,23475.1,23422.13,23466.66,-8.407391775263934
2014-07-21 11:15,23463.76,23471.05,23444.04,23457.16,-2.4060299445154225
2014-07-21 12:15,23453.83,23466.55,23411.65,23428.88,-48.14950073470326
2014-07-21 13:15,23431.14,23441.95,23388.22,23439.91,-69.70504513831702
2014-07-21 14:15,23439.91,23452.68,23420.11,23436.55,-39.916936542736124
2014-07-21 15:15,23434.48,23435.32,23372.63,23387.14,-113.37300407284113
2014-07-22 09:15,23465.81,23612.29,23423.34,23581.17,152.3595260152184
2014-07-22 10:15,23581.34,23675.57,23576.93,23657.76,281.6480788335102
2014-07-22 11:15,23658.29,23678.71,23646.79,23667.46,279.58763966106306
2014-07-22 12:15,23665.86,23719.97,23661.68,23701.39,263.3123992072565
2014-07-22 13:15,23700.98,23713.44,23678.19,23700.4,220.66662822882793
2014-07-22 14:15,23701.03,23750.65,23688.62,23741.6,209.71724623479068
2014-07-22 15:15,23741.68,23803.17,23739.06,23782.11,212.49635257469518
2014-07-23 09:15,23841.22,23934.84,23834.39,23916.48,247.8926891527056
2014-07-23 10:15,23916.08,23919.97,23883.98,23904.5,209.4029153714168
2014-07-23 11:15,23906.65,23944.8,23898.22,23939.47,188.61331848683994
2014-07-23 12:15,23932.77,23945.61,23919.26,23937.1,164.66267938767675
2014-07-23 13:15,23942.45,23972.91,23856.89,23865.33,132.23617718051102
2014-07-23 14:15,23864.52,23912.47,23860.17,23896.51,116.16052247972421
2014-07-23 15:15,23895.03,23975.74,23894.03,23971.87,124.66359048071108
2014-07-24 09:15,24080.61,24108.29,24016.77,24070.25,149.84428340555587
2014-07-24 10:15,24067.2,24081.7,24005.25,24052.41,130.55722493389658
2014-07-24 11:15,24051.52,24069.64,24033.07,24065.29,123.76414920059699
2014-07-24 12:15,24059.19,24085.97,24056.24,24082.5,119.69470759229894
2014-07-24 13:15,24083.2,24108.2,24074.12,24088.61,115.05930912853634
2014-07-24 14:15,24086.38,24130.09,24074.0,24108.89,110.47113657512564
2014-07-24 15:15,24106.13,24150.0,24097.48,24141.5,109.52562308111403
2014-07-25 09:15,24247.2,24247.2,24132.97,24136.31,114.01831627564258
2014-07-25 10:15,24137.08,24179.82,24088.99,24135.01,96.8691018852677
2014-07-25 11:15,24129.92,24161.41,24116.85,24129.38,91.96114396134384
2014-07-25 12:15,24121.74,24134.09,24110.91,24123.94,84.11885323647206
2014-07-25 13:15,24119.62,24152.01,24118.25,24138.96,84.95594139110013
2014-07-25 14:15,24139.32,24204.22,24136.17,24192.75,95.78640851256142
2014-07-25 15:15,24193.47,24231.09,24169.72,24216.01,101.37982289053133
2014-07-28 09:15,24249.27,24425.07,24248.36,24351.88,143.0652860789168
2014-07-28 10:15,24354.02,24501.13,24348.4,24472.11,170.6082690848022
2014-07-28 11:15,24471.67,24477.12,24416.17,24437.54,163.7964298584027
2014-07-28 12:15,24440.45,24478.31,24432.32,24475.27,163.34140785393637
2014-07-28 13:15,24471.69,24500.48,24443.37,24482.31,160.44492488337633
2014-07-28 14:15,24486.73,24490.0,24420.84,24438.71,141.6542143782453
2014-07-28 15:15,24436.99,24453.98,24415.73,24428.63,127.03244703653833
2014-07-29 09:15,24526.63,24526.63,24437.1,24480.82,135.25550081203417
2014-07-29 10:15,24478.85,24498.77,24459.56,24484.94,122.97321599600969
2014-07-29 11:15,24486.39,24511.04,24479.31,24493.41,116.15204537179069
2014-07-29 12:15,24489.22,24513.36,24483.46,24511.18,108.45696218358198
2014-07-29 13:15,24511.18,24556.66,24503.23,24512.61,106.04023311431365
2014-07-29 14:15,24512.52,24641.7,24500.63,24628.53,118.60563593497008
2014-07-29 15:15,24631.48,24666.96,24615.54,24640.53,125.72572652042149
2014-07-30 09:15,24704.58,24912.22,24671.56,24862.43,170.49064406863445
2014-07-30 10:15,24859.54,24864.63,24777.38,24836.5,161.5053691917881
2014-07-30 11:15,24831.05,24837.52,24798.95,24825.69,147.73696080441948
2014-07-30 12:15,24814.57,24852.17,24790.21,24852.17,141.60889447487273
2014-07-30 13:15,24847.56,24888.44,24830.58,24857.64,142.2259601250221
2014-07-30 14:15,24850.91,24880.62,24697.51,24717.44,107.78907493661117
2014-07-30 15:15,24708.11,24762.08,24660.35,24732.21,87.78062284787671
2014-07-31 09:15,24805.75,24893.74,24723.78,24733.09,103.39529904951618
2014-07-31 10:15,24733.09,24773.78,24691.04,24708.18,77.29981450718687
2014-07-31 11:15,24707.55,24730.45,24678.9,24701.28,64.70563152982876
2014-07-31 12:15,24687.93,24702.46,24676.86,24690.2,54.939720125510114
2014-07-31 13:15,24689.94,24715.6,24661.57,24696.98,50.761605066390146
2014-07-31 14:15,24698.84,24812.7,24686.98,24793.82,72.9268346623086
2014-07-31 15:15,24791.68,24831.48,24751.01,24756.85,74.34203693459524
2014-08-01 09:15,24594.23,24731.52,24549.81,24606.91,7.613783124190585
2014-08-01 10:15,24609.06,24667.54,24574.2,24631.66,-0.891863855392864
2014-08-01 11:15,24632.01,24645.49,24613.38,24628.44,-3.595087363349387
2014-08-01 12:15,24624.13,24631.86,24609.39,24620.13,-11.96631454445764
2014-08-01 13:15,24619.79,24672.37,24590.84,24620.96,-11.720330881480823
2014-08-01 14:15,24618.08,24620.05,24537.3,24551.07,-49.732191242574174
2014-08-01 15:15,24554.75,24559.2,24485.73,24532.43,-78.32755864738674
2014-08-04 09:15,24590.11,24627.93,24558.37,24602.61,-39.66231885502014
2014-08-04 10:15,24602.61,24657.15,24582.99,24601.72,-34.06215459494571
2014-08-04 11:15,24601.36,24634.39,24598.73,24615.61,-37.13832567216526
2014-08-04 12:15,24619.34,24681.31,24615.09,24651.79,-18.6654977965938
2014-08-04 13:15,24650.8,24690.6,24618.83,24636.26,-24.459066478350778
2014-08-04 14:15,24641.11,24676.34,24631.19,24649.4,-26.93470716537097
2014-08-04 15:15,24647.05,24650.29,24575.35,24600.08,-68.2630543392108
2014-08-05 09:15,24679.11,24679.11,24520.21,24567.66,-85.17720698013987
2014-08-05 10:15,24567.5,24606.98,24539.62,24565.44,-96.28983660912782
2014-08-05 11:15,24564.27,24611.65,24547.03,24572.63,-86.155724213556
2014-08-05 12:15,24570.99,24582.93,24557.52,24558.38,-91.60947876382552
2014-08-05 13:15,24558.38,24564.91,24494.09,24528.55,-121.17575366734675
