strategy_name,occurrence,occ_profit,occ_loss,return_geo,period,ground,sky,stop_gain,stop_loss,rebound_channel,simulation_timestamp
CCI_bull_strategy,488,221,267,0.519270633,20,-130,155,,-300,"(0.8, 0.5)",2020-12-20 20:46
CCI_bull_strategy,488,215,273,0.519000294,20,-130,180,,-300,"(0.8, 0.5)",2020-12-20 20:48
CCI_bull_strategy,436,201,235,0.518047252,20,-145,165,,-300,"(0.8, 0.5)",2020-12-20 12:10
CCI_bull_strategy,417,195,222,0.515829645,20,-150,165,,-300,"(0.8, 0.5)",2020-12-20 12:00
CCI_bull_strategy,461,209,252,0.511987133,20,-140,170,,-300,"(0.8, 0.5)",2020-12-20 20:25
CCI_bull_strategy,488,213,275,0.51165988,20,-130,185,,-300,"(0.8, 0.5)",2020-12-20 20:48
CCI_bull_strategy,355,174,181,0.509750046,20,-165,165,,-300,"(0.8, 0.5)",2020-12-20 11:05
CCI_bull_strategy,313,150,163,0.508901346,20,-175,195,,-300,"(0.8, 0.5)",2020-12-20 10:47
CCI_bull_strategy,488,216,272,0.508858577,20,-130,170,,-300,"(0.8, 0.5)",2020-12-20 20:47
CCI_bull_strategy,355,174,181,0.506607131,20,-165,175,,-300,"(0.8, 0.5)",2020-12-20 11:05
CCI_bull_strategy,488,215,273,0.501831864,20,-130,175,,-300,"(0.8, 0.5)",2020-12-20 20:48
CCI_bull_strategy,476,218,258,0.496862752,20,-135,160,,-300,"(0.8, 0.5)",2020-12-20 20:35
CCI_bull_strategy,436,204,232,0.494993024,20,-145,155,,-300,"(0.8, 0.5)",2020-12-20 12:09
CCI_bull_strategy,436,201,235,0.494052999,20,-145,170,,-300,"(0.8, 0.5)",2020-12-20 12:10
CCI_bull_strategy,417,195,222,0.484316534,20,-150,170,,-300,"(0.8, 0.5)",2020-12-20 12:00
CCI_bull_strategy,488,218,270,0.481450982,20,-130,160,,-300,"(0.8, 0.5)",2020-12-20 20:46
CCI_bull_strategy,313,148,165,0.472860388,20,-175,200,,-300,"(0.8, 0.5)",2020-12-21 00:44
CCI_bull_strategy,369,174,195,0.471978188,20,-160,185,,-300,"(0.8, 0.5)",2020-12-20 11:16
CCI_bull_strategy,388,181,207,0.4683394,20,-155,185,,-300,"(0.8, 0.5)",2020-12-20 11:25
CCI_bull_strategy,336,167,169,0.467653579,20,-170,150,,-300,"(0.8, 0.5)",2020-12-20 10:54
CCI_bull_strategy,417,197,220,0.465688827,20,-150,160,,-300,"(0.8, 0.5)",2020-12-20 12:00
CCI_bull_strategy,461,212,249,0.465280766,20,-140,160,,-300,"(0.8, 0.5)",2020-12-20 20:24
CCI_bull_strategy,336,166,170,0.460584416,20,-170,160,,-300,"(0.8, 0.5)",2020-12-20 10:54
CCI_bull_strategy,436,203,233,0.460196974,20,-145,160,,-300,"(0.8, 0.5)",2020-12-20 12:10
CCI_bull_strategy,336,169,167,0.45762083,20,-170,145,,-300,"(0.8, 0.5)",2020-12-20 10:53
CCI_bull_strategy,355,173,182,0.455139822,20,-165,170,,-300,"(0.8, 0.5)",2020-12-20 11:05
CCI_bull_strategy,417,196,221,0.449398259,20,-150,155,,-300,"(0.8, 0.5)",2020-12-20 11:59
CCI_bull_strategy,369,176,193,0.447339617,20,-160,180,,-300,"(0.8, 0.5)",2020-12-20 11:15
CCI_bull_strategy,511,217,294,0.441893087,20,-125,165,,-300,"(0.8, 0.5)",2020-12-20 20:58
CCI_bull_strategy,237,112,125,0.439483502,20,-200,195,,-300,"(0.8, 0.5)",2020-12-20 10:08
CCI_bull_strategy,388,183,205,0.436641876,20,-155,180,,-300,"(0.8, 0.5)",2020-12-20 11:25
CCI_bull_strategy,461,212,249,0.43559343,20,-140,155,,-300,"(0.8, 0.5)",2020-12-20 20:24
CCI_bull_strategy,336,165,171,0.434576742,20,-170,155,,-300,"(0.8, 0.5)",2020-12-20 10:54
CCI_bull_strategy,476,220,256,0.427322757,20,-135,150,,-300,"(0.8, 0.5)",2020-12-20 20:34
CCI_bull_strategy,417,197,220,0.42635339,20,-150,150,,-300,"(0.8, 0.5)",2020-12-20 11:59
CCI_bull_strategy,336,170,166,0.424239789,20,-170,140,,-300,"(0.8, 0.5)",2020-12-20 10:53
CCI_bull_strategy,488,223,265,0.424204956,20,-130,150,,-300,"(0.8, 0.5)",2020-12-20 20:46
CCI_bull_strategy,237,110,127,0.422899835,20,-200,200,,-300,"(0.8, 0.5)",2020-12-21 00:42
CCI_bull_strategy,511,214,297,0.418783535,20,-125,185,,-300,"(0.8, 0.5)",2020-12-20 21:00
CCI_bull_strategy,237,111,126,0.417340221,20,-200,190,,-300,"(0.8, 0.5)",2020-12-20 10:08
CCI_bull_strategy,417,201,216,0.415087338,20,-150,140,,-300,"(0.8, 0.5)",2020-12-20 11:58
CCI_bull_strategy,436,204,232,0.413566476,20,-145,145,,-300,"(0.8, 0.5)",2020-12-20 12:09
CCI_bull_strategy,511,218,293,0.409097558,20,-125,160,,-300,"(0.8, 0.5)",2020-12-20 20:58
CCI_bull_strategy,253,122,131,0.406949582,20,-195,190,,-300,"(0.8, 0.5)",2020-12-20 10:15
CCI_bull_strategy,511,221,290,0.406557196,20,-125,155,,-300,"(0.8, 0.5)",2020-12-20 20:57
CCI_bull_strategy,355,174,181,0.404600293,20,-165,150,,-300,"(0.8, 0.5)",2020-12-20 11:04
CCI_bull_strategy,369,176,193,0.402601367,20,-160,165,,-300,"(0.8, 0.5)",2020-12-20 11:14
CCI_bull_strategy,355,175,180,0.402092061,20,-165,160,,-300,"(0.8, 0.5)",2020-12-20 11:04
CCI_bull_strategy,436,202,234,0.400272753,20,-145,150,,-300,"(0.8, 0.5)",2020-12-20 12:09
CCI_bull_strategy,369,176,193,0.39988852,20,-160,175,,-300,"(0.8, 0.5)",2020-12-20 11:15
CCI_bull_strategy,313,152,161,0.397864528,20,-175,185,,-300,"(0.8, 0.5)",2020-12-20 10:47
CCI_bull_strategy,476,221,255,0.397557817,20,-135,145,,-300,"(0.8, 0.5)",2020-12-20 20:34
CCI_bull_strategy,253,121,132,0.397124266,20,-195,200,,-300,"(0.8, 0.5)",2020-12-21 00:42
CCI_bull_strategy,253,122,131,0.394642274,20,-195,195,,-300,"(0.8, 0.5)",2020-12-20 10:15
CCI_bull_strategy,417,196,221,0.391829575,20,-150,145,,-300,"(0.8, 0.5)",2020-12-20 11:59
CCI_bull_strategy,511,217,294,0.391706893,20,-125,170,,-300,"(0.8, 0.5)",2020-12-20 20:58
CCI_bull_strategy,355,176,179,0.390926156,20,-165,145,,-300,"(0.8, 0.5)",2020-12-20 11:03
CCI_bull_strategy,388,183,205,0.389231763,20,-155,175,,-300,"(0.8, 0.5)",2020-12-20 11:25
CCI_bull_strategy,369,176,193,0.38569392,20,-160,170,,-300,"(0.8, 0.5)",2020-12-20 11:15
CCI_bull_strategy,511,215,296,0.383190154,20,-125,180,,-300,"(0.8, 0.5)",2020-12-20 20:59
CCI_bull_strategy,436,207,229,0.382646334,20,-145,140,,-300,"(0.8, 0.5)",2020-12-20 12:08
CCI_bull_strategy,355,173,182,0.376303357,20,-165,155,,-300,"(0.8, 0.5)",2020-12-20 11:04
CCI_bull_strategy,511,215,296,0.376162074,20,-125,175,,-300,"(0.8, 0.5)",2020-12-20 20:59
CCI_bull_strategy,511,224,287,0.375903256,20,-125,150,,-300,"(0.8, 0.5)",2020-12-20 20:57
CCI_bull_strategy,388,184,204,0.368922558,20,-155,165,,-300,"(0.8, 0.5)",2020-12-20 11:24
CCI_bull_strategy,461,212,249,0.363433604,20,-140,150,,-300,"(0.8, 0.5)",2020-12-20 20:23
CCI_bull_strategy,369,178,191,0.356674968,20,-160,160,,-300,"(0.8, 0.5)",2020-12-20 11:14
CCI_bull_strategy,355,176,179,0.354592497,20,-165,140,,-300,"(0.8, 0.5)",2020-12-20 11:03
CCI_bull_strategy,313,153,160,0.347908657,20,-175,165,,-300,"(0.8, 0.5)",2020-12-20 10:45
CCI_bull_strategy,237,112,125,0.344075277,20,-200,185,,-300,"(0.8, 0.5)",2020-12-20 10:08
CCI_bull_strategy,369,177,192,0.344074462,20,-160,150,,-300,"(0.8, 0.5)",2020-12-20 11:13
CCI_bull_strategy,436,232,204,0.340509766,20,-145,50,,-300,"(0.8, 0.5)",2020-12-20 12:02
CCI_bull_strategy,539,210,329,0.3387459,20,-120,190,,-300,"(0.8, 0.5)",2020-12-20 21:11
CCI_bull_strategy,488,223,265,0.33871148,20,-130,145,,-300,"(0.8, 0.5)",2020-12-20 20:45
CCI_bull_strategy,283,133,150,0.338353703,20,-185,195,,-300,"(0.8, 0.5)",2020-12-20 10:31
CCI_bull_strategy,417,221,196,0.337013861,20,-150,50,,-300,"(0.8, 0.5)",2020-12-20 11:26
CCI_bull_strategy,272,129,143,0.336308649,20,-190,190,,-300,"(0.8, 0.5)",2020-12-20 10:23
CCI_bull_strategy,476,220,256,0.336240832,20,-135,140,,-300,"(0.8, 0.5)",2020-12-20 20:34
CCI_bull_strategy,436,229,207,0.332640356,20,-145,55,,-300,"(0.8, 0.5)",2020-12-20 12:03
CCI_bull_strategy,388,183,205,0.332285495,20,-155,170,,-300,"(0.8, 0.5)",2020-12-20 11:24
CCI_bull_strategy,580,216,364,0.331775364,20,-110,200,,-300,"(0.8, 0.5)",2020-12-21 00:49
CCI_bull_strategy,313,154,159,0.329199001,20,-175,170,,-300,"(0.8, 0.5)",2020-12-20 10:46
CCI_bull_strategy,417,218,199,0.326930897,20,-150,55,,-300,"(0.8, 0.5)",2020-12-20 11:27
CCI_bull_strategy,272,130,142,0.326651481,20,-190,195,,-300,"(0.8, 0.5)",2020-12-20 10:23
CCI_bull_strategy,369,176,193,0.325705746,20,-160,155,,-300,"(0.8, 0.5)",2020-12-20 11:14
CCI_bull_strategy,417,199,218,0.32567326,20,-150,130,,-300,"(0.8, 0.5)",2020-12-20 11:58
CCI_bull_strategy,388,185,203,0.323672145,20,-155,155,,-300,"(0.8, 0.5)",2020-12-20 11:23
CCI_bull_strategy,488,224,264,0.323402385,20,-130,140,,-300,"(0.8, 0.5)",2020-12-20 20:45
CCI_bull_strategy,283,133,150,0.321899053,20,-185,190,,-300,"(0.8, 0.5)",2020-12-20 10:31
CCI_bull_strategy,313,151,162,0.321070435,20,-175,175,,-300,"(0.8, 0.5)",2020-12-20 10:46
CCI_bull_strategy,272,128,144,0.318305996,20,-190,200,,-300,"(0.8, 0.5)",2020-12-21 00:43
CCI_bull_strategy,369,180,189,0.317839822,20,-160,140,,-300,"(0.8, 0.5)",2020-12-20 11:13
CCI_bull_strategy,369,177,192,0.316683732,20,-160,145,,-300,"(0.8, 0.5)",2020-12-20 11:13
CCI_bull_strategy,293,137,156,0.315101479,20,-180,190,,-300,"(0.8, 0.5)",2020-12-20 10:39
CCI_bull_strategy,539,209,330,0.314176016,20,-120,200,,-300,"(0.8, 0.5)",2020-12-21 00:48
CCI_bull_strategy,461,214,247,0.309636029,20,-140,140,,-300,"(0.8, 0.5)",2020-12-20 12:19
CCI_bull_strategy,355,198,157,0.308306655,20,-165,50,,-300,"(0.8, 0.5)",2020-12-20 10:57
CCI_bull_strategy,461,211,250,0.307098244,20,-140,145,,-300,"(0.8, 0.5)",2020-12-20 20:23
CCI_bull_strategy,461,243,218,0.306749155,20,-140,50,,-300,"(0.8, 0.5)",2020-12-20 12:13
CCI_bull_strategy,313,152,161,0.304864966,20,-175,180,,-300,"(0.8, 0.5)",2020-12-20 10:46
CCI_bull_strategy,293,136,157,0.304114634,20,-180,195,,-300,"(0.8, 0.5)",2020-12-20 10:39
CCI_bull_strategy,674,251,423,0.303205699,20,-55,200,,-300,"(0.8, 0.5)",2020-12-21 00:54
CCI_bull_strategy,511,226,285,0.302284592,20,-125,145,,-300,"(0.8, 0.5)",2020-12-20 20:56
CCI_bull_strategy,476,250,226,0.302228267,20,-135,50,,-300,"(0.8, 0.5)",2020-12-20 20:27
CCI_bull_strategy,283,131,152,0.301916655,20,-185,200,,-300,"(0.8, 0.5)",2020-12-21 00:43
CCI_bull_strategy,388,184,204,0.298733452,20,-155,160,,-300,"(0.8, 0.5)",2020-12-20 11:24
CCI_bull_strategy,388,184,204,0.298418556,20,-155,150,,-300,"(0.8, 0.5)",2020-12-20 11:23
CCI_bull_strategy,313,154,159,0.298362684,20,-175,160,,-300,"(0.8, 0.5)",2020-12-20 10:45
CCI_bull_strategy,336,168,168,0.297789203,20,-170,135,,-300,"(0.8, 0.5)",2020-12-20 10:53
CCI_bull_strategy,417,206,211,0.296000423,20,-150,115,,-300,"(0.8, 0.5)",2020-12-20 11:57
CCI_bull_strategy,556,211,345,0.294801896,20,-115,200,,-300,"(0.8, 0.5)",2020-12-21 00:49
CCI_bull_strategy,417,198,219,0.292375823,20,-150,135,,-300,"(0.8, 0.5)",2020-12-20 11:58
CCI_bull_strategy,436,212,224,0.289319665,20,-145,115,,-300,"(0.8, 0.5)",2020-12-20 12:07
CCI_bull_strategy,313,154,159,0.288734694,20,-175,155,,-300,"(0.8, 0.5)",2020-12-20 10:45
CCI_bull_strategy,539,208,331,0.287346368,20,-120,195,,-300,"(0.8, 0.5)",2020-12-20 21:12
CCI_bull_strategy,436,208,228,0.28710668,20,-145,125,,-300,"(0.8, 0.5)",2020-12-20 12:07
CCI_bull_strategy,476,249,227,0.286088099,20,-135,55,,-300,"(0.8, 0.5)",2020-12-20 20:28
CCI_bull_strategy,369,204,165,0.281637971,20,-160,50,,-300,"(0.8, 0.5)",2020-12-20 11:07
CCI_bull_strategy,417,200,217,0.280727985,20,-150,125,,-300,"(0.8, 0.5)",2020-12-20 11:57
CCI_bull_strategy,293,135,158,0.27973221,20,-180,200,,-300,"(0.8, 0.5)",2020-12-21 00:43
CCI_bull_strategy,461,241,220,0.279640274,20,-140,55,,-300,"(0.8, 0.5)",2020-12-20 12:13
CCI_bull_strategy,436,205,231,0.278298639,20,-145,135,,-300,"(0.8, 0.5)",2020-12-20 12:08
