strategy_name,occurrence,occ_profit,occ_loss,return_geo,period,ground,sky,stop_gain,stop_loss,rebound_channel,simulation_timestamp
CCI_bear_strategy,415,196,219,0.48671108934158736,20,-110,75,,300,"(0.2, 0.5)",2020-12-22 00:25:32
CCI_bear_strategy,478,217,261,0.4837997556448319,20,-70,90,,300,"(0.2, 0.5)",2020-12-22 01:44:56
CCI_bear_strategy,485,220,265,0.48091676288146346,20,-70,75,,300,"(0.2, 0.5)",2020-12-22 01:43:54
CCI_bear_strategy,409,188,221,0.48036131063345167,20,-115,55,,300,"(0.2, 0.5)",2020-12-22 00:15:29
CCI_bear_strategy,489,220,269,0.4796346720024627,20,-70,65,,300,"(0.2, 0.5)",2020-12-22 01:43:13
CCI_bear_strategy,401,182,219,0.4793278688475511,20,-120,50,,300,"(0.2, 0.5)",2020-12-22 00:06:44
CCI_bear_strategy,427,199,228,0.4788776721421397,20,-105,90,,300,"(0.2, 0.5)",2020-12-22 00:35:23
CCI_bear_strategy,423,191,232,0.4785699956035101,20,-110,50,,300,"(0.2, 0.5)",2020-12-22 00:24:06
CCI_bear_strategy,478,208,270,0.4783063460017176,20,-65,100,,300,"(0.2, 0.5)",2020-12-22 01:56:17
CCI_bear_strategy,448,203,245,0.47715468062993605,20,-100,55,,300,"(0.2, 0.5)",2020-12-22 00:42:29
CCI_bear_strategy,378,173,205,0.4769517876770144,20,-125,75,,300,"(0.2, 0.5)",2020-12-21 23:59:48
CCI_bear_strategy,420,201,219,0.47674741822765476,20,-105,115,,300,"(0.2, 0.5)",2020-12-22 00:36:52
CCI_bear_strategy,477,207,270,0.47657132429810134,20,-60,90,,300,"(0.2, 0.5)",2020-12-22 02:06:22
CCI_bear_strategy,486,209,277,0.47638268072846834,20,-65,80,,300,"(0.2, 0.5)",2020-12-22 01:54:54
CCI_bear_strategy,487,209,278,0.4758807987130034,20,-65,75,,300,"(0.2, 0.5)",2020-12-22 01:54:33
CCI_bear_strategy,470,220,250,0.4748642567442305,20,-70,115,,300,"(0.2, 0.5)",2020-12-22 01:46:38
CCI_bear_strategy,463,208,255,0.47394504528043746,20,-95,50,,300,"(0.2, 0.5)",2020-12-22 00:51:40
CCI_bear_strategy,393,183,210,0.4726114237528729,20,-120,70,,300,"(0.2, 0.5)",2020-12-22 00:07:49
CCI_bear_strategy,474,211,263,0.47145471898276803,20,-65,115,,300,"(0.2, 0.5)",2020-12-22 01:57:20
CCI_bear_strategy,405,199,206,0.47035067322467583,20,-105,190,,300,"(0.2, 0.5)",2020-12-22 00:41:17
CCI_bear_strategy,408,188,220,0.4684952147374184,20,-115,60,,300,"(0.2, 0.5)",2020-12-22 00:15:45
CCI_bear_strategy,426,199,227,0.4657225560941327,20,-105,95,,300,"(0.2, 0.5)",2020-12-22 00:35:41
CCI_bear_strategy,472,212,260,0.461152719667544,20,-65,125,,300,"(0.2, 0.5)",2020-12-22 01:58:01
CCI_bear_strategy,482,220,262,0.4607764453432599,20,-70,80,,300,"(0.2, 0.5)",2020-12-22 01:44:15
CCI_bear_strategy,417,199,218,0.4607580315547273,20,-105,125,,300,"(0.2, 0.5)",2020-12-22 00:37:27
CCI_bear_strategy,417,199,218,0.4604252281737846,20,-105,130,,300,"(0.2, 0.5)",2020-12-22 00:37:45
CCI_bear_strategy,481,206,275,0.460369992163451,20,-60,80,,300,"(0.2, 0.5)",2020-12-22 02:05:40
CCI_bear_strategy,405,200,205,0.4597555733563825,20,-105,195,,300,"(0.2, 0.5)",2020-12-22 00:41:35
CCI_bear_strategy,406,201,205,0.4579341344036578,20,-105,185,,300,"(0.2, 0.5)",2020-12-22 00:40:59
CCI_bear_strategy,407,189,218,0.4573914832924739,20,-115,65,,300,"(0.2, 0.5)",2020-12-22 00:16:03
CCI_bear_strategy,450,213,237,0.45654341289092204,20,-95,80,,300,"(0.2, 0.5)",2020-12-22 00:53:32
CCI_bear_strategy,467,220,247,0.45434519792697037,20,-70,125,,300,"(0.2, 0.5)",2020-12-22 01:47:19
CCI_bear_strategy,482,220,262,0.4535061199980752,20,-70,85,,300,"(0.2, 0.5)",2020-12-22 01:44:36
CCI_bear_strategy,487,219,268,0.4517608147400549,20,-70,70,,300,"(0.2, 0.5)",2020-12-22 01:43:34
CCI_bear_strategy,469,219,250,0.44767840611059384,20,-70,120,,300,"(0.2, 0.5)",2020-12-22 01:46:59
CCI_bear_strategy,378,173,205,0.4466851241205694,20,-125,80,,300,"(0.2, 0.5)",2020-12-22 00:00:04
CCI_bear_strategy,385,184,201,0.4466306884980269,20,-120,95,,300,"(0.2, 0.5)",2020-12-22 00:09:09
CCI_bear_strategy,486,209,277,0.4456590028128864,20,-60,70,,300,"(0.2, 0.5)",2020-12-22 02:04:58
CCI_bear_strategy,485,209,276,0.44542318559356486,20,-60,75,,300,"(0.2, 0.5)",2020-12-22 02:05:19
CCI_bear_strategy,405,191,214,0.44450549034634124,20,-115,75,,300,"(0.2, 0.5)",2020-12-22 00:16:37
CCI_bear_strategy,416,199,217,0.4432287174011531,20,-105,140,,300,"(0.2, 0.5)",2020-12-22 00:38:20
